customer_id,acquisition_campaign_id,acquisition_channel,acquisition_date,first_product,second_product,initial_premium_euro,current_premium_euro,status,churn_date,churn_reason,total_premium_paid_euro,claims_count,claims_total_euro,last_renewal_date,next_renewal_date,segment,lifetime_months,customer_value_score
1199,10,Agentes,26/07/2022,Vida,,71.06,73.68,Active,,,2073,1,1084.74,26/07/2023,25/07/2024,Joven,29,100
1200,2,Digital,03/05/2021,Hogar,,166.41,168.77,Active,,,7546.67,0,0,03/05/2022,03/05/2023,Senior,44,100
1201,6,Digital,04/08/2021,Hogar,Vida,209.28,226.84,Active,,,8291.23,0,0,04/08/2022,04/08/2023,Familia Adulta,41,100
1202,14,Partners,02/05/2021,Hogar,,167.54,169.52,Active,,,7532.61,1,2771.58,02/05/2022,02/05/2023,Pre-jubilación,44,100
1203,3,Digital,17/06/2023,Auto,Hogar,259.06,280.64,Active,,,4801.46,0,0,16/06/2024,16/06/2025,Pre-jubilación,18,100
1204,19,Digital,17/08/2021,Vida,,43.11,46.9,Active,,,1738.18,0,0,17/08/2022,17/08/2023,Joven,41,100
1205,1,Digital,28/12/2022,Vida,,81.13,86,Active,,,1980.43,0,0,28/12/2023,27/12/2024,Pre-jubilación,24,100
1206,18,Digital,07/02/2021,Auto,,138.56,143.36,Active,,,6565.93,1,1354.17,07/02/2022,07/02/2023,Joven,47,100
1207,7,Agentes,12/05/2023,Vida,Salud,168.73,176.46,Churned,28/08/2024,Servicio,2645.19,0,0,,,Familia Joven,15,100
1208,2,Digital,01/01/2021,Vida,Auto,231.07,251.09,Active,,,10813.77,0,0,01/01/2022,01/01/2023,Soltero,48,100
1209,19,Digital,24/12/2022,Vida,Auto,234.1,240.02,Active,,,5365.73,0,0,24/12/2023,23/12/2024,Joven,24,100
1210,19,Digital,02/04/2023,Auto,,295.86,298.36,Churned,02/10/2024,Servicio,5108.56,0,0,,,Familia Joven,18,100
1211,15,Partners,03/12/2023,Vida,,83.41,85.2,Active,,,1107.5,0,0,02/12/2024,02/12/2025,Joven,13,94
1212,11,Telefónica,30/03/2023,Salud,,140.8,148.14,Active,,,2883.81,1,2811.25,29/03/2024,29/03/2025,Familia Joven,21,100
1213,14,Partners,21/11/2021,Salud,,113.07,120.28,Active,,,4303.69,0,0,21/11/2022,21/11/2023,Senior,37,100
1214,8,Agentes,11/01/2022,Salud,,75.12,78.65,Active,,,2650.53,0,0,11/01/2023,11/01/2024,Senior,36,100
1215,4,Digital,28/03/2020,Vida,,82.78,83.69,Churned,30/06/2022,Precio,2271.7,0,0,,,Familia Joven,27,100
1216,1,Digital,09/03/2020,Vida,Hogar,162.37,167.68,Active,,,9807.45,0,0,09/03/2021,09/03/2022,Senior,58,100
1217,10,Agentes,15/04/2023,Vida,Salud,117.15,120.61,Churned,06/02/2024,Emigración,1089.95,0,0,,,Familia Joven,9,94
1218,5,Digital,16/06/2023,Salud,,109.15,110.91,Active,,,2021.57,0,0,15/06/2024,15/06/2025,Pre-jubilación,18,100
1219,17,Partners,15/10/2020,Salud,,79.72,85.69,Churned,02/12/2021,Cobertura,1001.84,0,0,,,Pre-jubilación,13,93
1220,9,Agentes,28/12/2020,Salud,,125.71,125.99,Active,,,6257.88,0,0,28/12/2021,28/12/2022,Soltero,48,100
1221,13,Telefónica,26/08/2020,Hogar,,197.85,214.81,Churned,26/04/2023,Precio,6503.96,0,0,,,Senior,32,100
1222,3,Digital,07/09/2020,Salud,,90.26,92.84,Active,,,4686.62,1,4294.97,07/09/2021,07/09/2022,Familia Joven,52,100
1223,14,Partners,07/05/2023,Salud,,108.75,119.28,Active,,,2127.29,0,0,06/05/2024,06/05/2025,Soltero,20,100
1224,20,Digital,01/01/2022,Salud,Hogar,229.97,246.22,Churned,18/05/2023,Servicio,3763.81,0,0,,,Familia Joven,16,100
1225,20,Digital,05/10/2021,Vida,,95.76,101.01,Active,,,3583.42,0,0,05/10/2022,05/10/2023,Joven,39,100
1226,13,Telefónica,23/10/2023,Salud,,71.17,76.51,Active,,,981.14,0,0,22/10/2024,22/10/2025,Pre-jubilación,14,100
1227,16,Partners,04/02/2021,Hogar,,153.67,166.91,Churned,15/06/2023,Emigración,4204.17,0,0,,,Familia Joven,28,100
1228,12,Telefónica,03/01/2022,Hogar,,104.7,114.53,Active,,,3781.79,1,2972.04,03/01/2023,03/01/2024,Familia Joven,36,100
1229,1,Digital,30/05/2023,Salud,,92.28,93.67,Churned,19/06/2024,Cobertura,1160.84,0,0,,,Familia Adulta,12,100
1230,1,Digital,26/01/2021,Salud,,141.08,147.23,Active,,,6640.04,1,1404.79,26/01/2022,26/01/2023,Senior,47,100
1231,6,Digital,17/03/2020,Vida,,88.76,96.68,Active,,,5130.65,2,1051.47,17/03/2021,17/03/2022,Senior,58,100
1232,19,Digital,05/07/2022,Salud,Vida,108.9,108.95,Active,,,3376.99,0,0,05/07/2023,04/07/2024,Familia Joven,30,100
1233,16,Partners,29/05/2021,Salud,,75.55,78.35,Active,,,3274.1,0,0,29/05/2022,29/05/2023,Familia Joven,43,100
1234,5,Digital,23/06/2021,Salud,,109.53,116.92,Active,,,4806.98,0,0,23/06/2022,23/06/2023,Senior,42,100
1235,18,Digital,24/11/2021,Vida,,77.9,81.43,Churned,19/09/2024,Precio,2674.85,0,0,,,Familia Adulta,34,100
1236,14,Partners,05/03/2021,Vida,,41.5,43.87,Active,,,1981.75,1,4790.91,05/03/2022,05/03/2023,Soltero,46,98
1237,2,Digital,11/01/2022,Auto,,125.71,133.22,Active,,,4574.06,0,0,11/01/2023,11/01/2024,Familia Adulta,36,100
1238,13,Telefónica,02/09/2022,Auto,,142.54,143.43,Churned,20/10/2023,Precio,1940.73,0,0,,,Senior,13,100
1239,7,Agentes,02/10/2020,Salud,,141.35,142.78,Active,,,6969.67,0,0,02/10/2021,02/10/2022,Familia Joven,51,100
1240,15,Partners,17/07/2021,Vida,,85.56,85.73,Active,,,3521.33,0,0,17/07/2022,17/07/2023,Pre-jubilación,42,100
1241,7,Agentes,11/10/2021,Salud,,148.03,156.37,Active,,,6054.16,0,0,11/10/2022,11/10/2023,Pre-jubilación,39,100
1242,5,Digital,05/04/2020,Salud,,94.94,102.74,Active,,,5673.34,0,0,05/04/2021,05/04/2022,Soltero,57,100
1243,2,Digital,15/04/2020,Salud,,123.38,129.19,Active,,,7271.67,0,0,15/04/2021,15/04/2022,Joven,57,100
1244,12,Telefónica,19/07/2020,Salud,,138.78,145.86,Active,,,7832.64,1,1383.89,19/07/2021,19/07/2022,Senior,54,100
1245,14,Partners,13/10/2022,Salud,Auto,229.92,236.49,Active,,,6427.66,0,0,13/10/2023,12/10/2024,Familia Joven,27,100
1246,6,Digital,17/10/2022,Auto,,186.13,190.83,Churned,08/10/2023,Servicio,2082.81,1,1288.05,,,Joven,11,97
1247,20,Digital,25/12/2021,Vida,,40.04,43.73,Active,,,1435.4,0,0,25/12/2022,25/12/2023,Senior,36,100
1248,14,Partners,18/04/2020,Salud,,117.2,125.45,Active,,,6854.13,0,0,18/04/2021,18/04/2022,Joven,57,100
1249,18,Digital,13/01/2020,Salud,,72.44,76.97,Active,,,4524.68,0,0,12/01/2021,12/01/2022,Soltero,60,100
1250,1,Digital,14/07/2022,Hogar,,172.91,183.43,Active,,,5329.13,0,0,14/07/2023,13/07/2024,Joven,30,100
1251,12,Telefónica,12/03/2020,Salud,,130.06,139.81,Churned,10/09/2022,Emigración,4069.29,0,0,,,Pre-jubilación,30,100
1252,8,Agentes,13/05/2021,Hogar,Auto,211.54,217.8,Active,,,9450.72,0,0,13/05/2022,13/05/2023,Pre-jubilación,44,100
1253,5,Digital,16/02/2023,Hogar,,195.97,198.76,Active,,,4364.23,0,0,16/02/2024,15/02/2025,Pre-jubilación,22,100
1254,1,Digital,06/03/2022,Vida,,72.46,75.71,Churned,16/01/2023,Insatisfacción,731.5,0,0,,,Pre-jubilación,10,100
1255,3,Digital,12/03/2022,Vida,,79.71,85.43,Active,,,2576.65,1,750.22,12/03/2023,11/03/2024,Familia Adulta,34,100
1256,18,Digital,16/12/2020,Hogar,,119.88,121.96,Churned,26/06/2022,Emigración,2229.25,0,0,,,Pre-jubilación,18,100
1257,6,Digital,02/06/2022,Hogar,,159.55,174.41,Active,,,4721.02,0,0,02/06/2023,01/06/2024,Familia Adulta,31,100
1258,8,Agentes,08/01/2022,Hogar,,91.19,92.27,Active,,,3308.04,0,0,08/01/2023,08/01/2024,Senior,36,100
1259,6,Digital,14/06/2023,Vida,Hogar,198.05,213.77,Churned,09/03/2024,Emigración,1552.16,0,0,,,Senior,8,99
1260,15,Partners,06/09/2021,Vida,Salud,156.16,167.8,Active,,,6158.64,0,0,06/09/2022,06/09/2023,Senior,40,100
1261,6,Digital,22/01/2020,Hogar,,151.3,163.54,Active,,,9453.08,0,0,21/01/2021,21/01/2022,Familia Joven,60,100
1262,17,Partners,25/09/2020,Vida,Hogar,176.15,187.71,Active,,,8758.88,0,0,25/09/2021,25/09/2022,Familia Joven,51,100
1263,4,Digital,25/05/2020,Salud,,103.41,113.14,Active,,,5546.07,0,0,25/05/2021,25/05/2022,Familia Joven,56,100
1264,8,Agentes,13/02/2020,Vida,,93.96,95.66,Active,,,5420.37,0,0,12/02/2021,12/02/2022,Pre-jubilación,59,100
1265,16,Partners,05/07/2020,Hogar,Vida,205.36,218.29,Active,,,11462.39,1,1908.73,05/07/2021,05/07/2022,Familia Adulta,54,100
1266,10,Agentes,08/03/2022,Vida,Salud,155.67,157.35,Active,,,5475.25,0,0,08/03/2023,07/03/2024,Pre-jubilación,34,100
1267,6,Digital,21/01/2023,Vida,,69.04,71.28,Active,,,1551.74,0,0,21/01/2024,20/01/2025,Familia Joven,23,100
1268,9,Agentes,28/04/2022,Vida,,89.23,94.61,Active,,,2935.22,0,0,28/04/2023,27/04/2024,Joven,32,100
1269,14,Partners,21/08/2021,Hogar,Vida,223.9,239.36,Active,,,9014.72,1,1087.26,21/08/2022,21/08/2023,Joven,40,100
1270,9,Agentes,28/08/2021,Vida,Hogar,171.53,187.42,Active,,,6710.18,0,0,28/08/2022,28/08/2023,Soltero,40,100
1271,18,Digital,20/03/2022,Vida,Salud,137.63,151.03,Active,,,4427.17,0,0,20/03/2023,19/03/2024,Soltero,33,100
1272,15,Partners,03/10/2021,Vida,,62.48,63.05,Active,,,2514.17,1,1517.36,03/10/2022,03/10/2023,Senior,39,100
1273,15,Partners,14/03/2022,Hogar,Salud,196.05,201.86,Active,,,6685.7,0,0,14/03/2023,13/03/2024,Familia Joven,34,100
1274,20,Digital,27/08/2023,Salud,,102.62,104.6,Active,,,1615.2,0,0,26/08/2024,26/08/2025,Soltero,16,100
1275,4,Digital,09/04/2022,Hogar,,135.24,136.35,Active,,,4417.06,1,4209.58,09/04/2023,08/04/2024,Familia Adulta,33,100
1276,12,Telefónica,15/09/2022,Vida,,49.37,54.24,Active,,,1381.85,0,0,15/09/2023,14/09/2024,Familia Joven,27,100
1277,2,Digital,14/10/2020,Salud,,123.23,129.03,Churned,27/07/2021,Precio,1064.65,0,0,,,Soltero,9,79
1278,1,Digital,03/10/2023,Hogar,,146.28,151.02,Active,,,2295.98,0,0,02/10/2024,02/10/2025,Familia Joven,15,100
1279,17,Partners,04/05/2021,Auto,,145.81,147.59,Churned,17/12/2023,Cobertura,4588.96,1,3475.13,,,Senior,31,100
1280,11,Telefónica,23/01/2022,Vida,,51.01,54.97,Churned,25/12/2023,Precio,1117.77,0,0,,,Familia Adulta,23,100
1281,4,Digital,29/12/2023,Vida,,79.83,80.85,Active,,,957.98,0,0,28/12/2024,28/12/2025,Soltero,12,100
1282,12,Telefónica,04/11/2021,Vida,,99.49,108.9,Active,,,3908.12,0,0,04/11/2022,04/11/2023,Familia Adulta,38,100
1283,13,Telefónica,13/07/2020,Vida,Salud,160.26,166.7,Active,,,8702.81,0,0,13/07/2021,13/07/2022,Pre-jubilación,54,100
1284,14,Partners,07/09/2021,Vida,Auto,154.97,160.92,Active,,,6231.64,1,4544.55,07/09/2022,07/09/2023,Joven,40,100
1285,8,Agentes,16/04/2022,Vida,,45.8,48.92,Active,,,1485.2,2,8312.26,16/04/2023,15/04/2024,Joven,33,-6
1286,16,Partners,29/01/2020,Vida,,47.7,50.91,Active,,,2847.81,1,3786.12,28/01/2021,28/01/2022,Senior,59,100
1287,20,Digital,14/01/2023,Salud,,88.08,92.88,Active,,,1980.89,0,0,14/01/2024,13/01/2025,Joven,23,100
1288,10,Agentes,27/10/2021,Hogar,Auto,322.12,351.36,Churned,07/09/2024,Servicio,11383.09,0,0,,,Familia Joven,34,100
1289,12,Telefónica,09/09/2023,Hogar,,92.3,98.54,Churned,03/06/2024,Emigración,725.97,0,0,,,Pre-jubilación,8,94
1290,9,Agentes,06/06/2021,Vida,Auto,224.91,227.3,Active,,,9824.11,0,0,06/06/2022,06/06/2023,Joven,43,100
1291,20,Digital,08/12/2023,Salud,Vida,146.4,149.3,Active,,,1811.97,0,0,07/12/2024,07/12/2025,Soltero,12,100
1292,10,Agentes,25/11/2020,Vida,,46.67,46.95,Active,,,2314.39,0,0,25/11/2021,25/11/2022,Pre-jubilación,49,100
1293,18,Digital,11/03/2020,Hogar,,149.43,150.64,Active,,,8357.98,1,1833.47,11/03/2021,11/03/2022,Familia Joven,58,100
1294,14,Partners,30/10/2020,Hogar,,142.45,156.52,Active,,,6855.05,1,4733.96,30/10/2021,30/10/2022,Soltero,50,100
1295,13,Telefónica,18/01/2023,Salud,,107.56,112.29,Churned,14/09/2024,Precio,2212.74,0,0,,,Pre-jubilación,20,100
1296,18,Digital,20/06/2020,Salud,,87.31,89.21,Active,,,4945.82,1,2088.96,20/06/2021,20/06/2022,Pre-jubilación,55,100
1297,6,Digital,17/01/2021,Salud,,89.79,94.49,Active,,,4300.68,0,0,17/01/2022,17/01/2023,Soltero,48,100
1298,7,Agentes,15/09/2023,Salud,,81.44,85.37,Active,,,1264.89,0,0,14/09/2024,14/09/2025,Senior,15,100
1299,8,Agentes,22/06/2022,Hogar,Auto,308.44,318.63,Active,,,9678.77,0,0,22/06/2023,21/06/2024,Joven,30,100
1300,14,Partners,16/05/2023,Salud,,148.72,158.9,Active,,,2701.14,0,0,15/05/2024,15/05/2025,Pre-jubilación,19,100
1301,18,Digital,21/12/2023,Auto,Salud,238.12,240.46,Active,,,2901.14,0,0,20/12/2024,20/12/2025,Familia Adulta,12,100
1302,8,Agentes,18/11/2020,Salud,,109.23,114.42,Active,,,5509.53,0,0,18/11/2021,18/11/2022,Senior,50,100
1303,15,Partners,10/08/2021,Salud,,137.5,139.99,Active,,,5631.81,0,0,10/08/2022,10/08/2023,Joven,41,100
1304,18,Digital,22/07/2023,Hogar,,147.41,155.07,Churned,23/02/2024,Competencia,1049.99,1,2568.4,,,Pre-jubilación,7,18
1305,16,Partners,05/11/2020,Salud,,70.89,74.32,Active,,,3512.09,0,0,05/11/2021,05/11/2022,Pre-jubilación,50,100
1306,13,Telefónica,07/07/2022,Salud,,107.74,115.27,Churned,01/11/2023,Servicio,1772.13,0,0,,,Familia Adulta,16,100
1307,9,Agentes,02/10/2023,Hogar,,104.36,107.34,Active,,,1515.67,1,3623.08,01/10/2024,01/10/2025,Soltero,15,43
1308,6,Digital,03/07/2021,Vida,,96.49,98.94,Active,,,4014.97,0,0,03/07/2022,03/07/2023,Senior,42,100
1309,4,Digital,01/01/2020,Vida,,47.3,48.57,Active,,,2780.13,0,0,31/12/2020,31/12/2021,Joven,60,100
1310,18,Digital,21/05/2022,Vida,,75.28,77.99,Churned,26/11/2022,Fallecimiento,455.24,0,0,,,Familia Adulta,6,81
1311,15,Partners,23/04/2021,Salud,,93.48,93.66,Active,,,4180.11,0,0,23/04/2022,23/04/2023,Soltero,44,100
1312,9,Agentes,15/09/2023,Hogar,Salud,146.81,157.97,Churned,23/08/2024,Emigración,1572.77,0,0,,,Joven,11,100
1313,7,Agentes,27/02/2023,Auto,,257.85,276.58,Active,,,5770.21,1,1088.23,27/02/2024,26/02/2025,Senior,22,100
1314,3,Digital,28/11/2021,Salud,,88.58,96.07,Churned,17/10/2022,Precio,908.04,0,0,,,Familia Joven,10,84
1315,19,Digital,02/08/2022,Auto,,139.62,149.26,Churned,11/09/2024,Cobertura,3506.59,0,0,,,Senior,25,100
1316,6,Digital,02/08/2020,Hogar,,146.16,156.14,Active,,,8097.07,1,1117.85,02/08/2021,02/08/2022,Senior,53,100
1317,8,Agentes,30/05/2023,Hogar,,198.52,202.38,Churned,08/06/2024,Servicio,2434.07,1,741.36,,,Familia Joven,12,100
1318,11,Telefónica,20/02/2023,Hogar,,123.87,128.36,Active,,,2781.09,3,7828.66,20/02/2024,19/02/2025,Senior,22,67
1319,20,Digital,10/06/2022,Vida,,93.18,96.85,Active,,,2816.1,0,0,10/06/2023,09/06/2024,Senior,31,100
1320,20,Digital,03/07/2023,Salud,,98.58,101.04,Active,,,1710.19,1,2784.91,02/07/2024,02/07/2025,Familia Joven,18,68
1321,5,Digital,17/05/2023,Hogar,,176.36,189.52,Active,,,3323.63,0,0,16/05/2024,16/05/2025,Joven,19,100
1322,7,Agentes,15/08/2021,Hogar,,152.78,165.68,Active,,,6297.85,0,0,15/08/2022,15/08/2023,Pre-jubilación,41,100
1323,2,Digital,25/07/2023,Vida,Hogar,173.42,175.34,Active,,,2822.31,0,0,24/07/2024,24/07/2025,Familia Joven,17,100
1324,6,Digital,15/08/2020,Vida,Hogar,144.56,157.25,Active,,,7796.31,0,0,15/08/2021,15/08/2022,Soltero,53,100
1325,19,Digital,19/10/2021,Vida,,42.26 €,42.29,Active,,,1664.23,1,2293.89,19/10/2022,19/10/2023,Senior,38,100
1326,19,Digital,14/08/2023,Vida,Auto,153.47,159.04,Churned,02/05/2024,Fallecimiento,1202.11,0,0,,,Familia Joven,8,100
1327,11,Telefónica,15/09/2022,Auto,,130.84,135.11,Active,,,3469.26,0,0,15/09/2023,14/09/2024,Joven,27,100
1328,1,Digital,11/02/2023,Hogar,,117.17,126.97,Churned,09/10/2023,Fallecimiento,938.43,0,0,,,Joven,8,100
1329,17,Partners,19/06/2020,Hogar,,121.79,127.23,Active,,,6470.44,0,0,19/06/2021,19/06/2022,Familia Joven,55,100
1330,6,Digital,13/10/2021,Hogar,,134.16,134.74,Churned,16/07/2022,Insatisfacción,1264.19,1,1674.13,,,Joven,9,66
1331,5,Digital,12/09/2021,Vida,,46.52,49.99,Active,,,1803.53,0,0,12/09/2022,12/09/2023,Soltero,40,100
1332,18,Digital,30/08/2023,Auto,,231.45,234.51,Active,,,3722.44,0,0,29/08/2024,29/08/2025,Familia Adulta,16,100
1333,19,Digital,14/03/2020,Vida,,78.57,82.63,Active,,,4542.82,0,0,14/03/2021,14/03/2022,Soltero,58,100
1334,15,Partners,13/01/2020,Vida,,44.34,45.66,Active,,,2580.96,0,0,12/01/2021,12/01/2022,Pre-jubilación,60,100
1335,5,Digital,18/10/2021,Hogar,,127.71,134.79,Active,,,5087.71,0,0,18/10/2022,18/10/2023,Senior,39,100
1336,18,Digital,01/07/2022,Hogar,,187.93,204.32,Churned,04/02/2024,Insatisfacción,3558.11,1,1656.78,,,Senior,19,100
1337,20,Digital,07/05/2022,Salud,,119.94,125.14,Active,,,3761,0,0,07/05/2023,06/05/2024,Familia Adulta,32,100
1338,3,Digital,20/07/2021,Auto,,127.39,135.98,Active,,,5093.66,0,0,20/07/2022,20/07/2023,Pre-jubilación,42,100
1339,8,Agentes,17/03/2021,Hogar,,172.43,186.32,Churned,30/03/2022,Precio,2165.85,1,1472.14,,,Senior,12,100
1340,12,Telefónica,09/03/2023,Salud,,123.34,133.69,Churned,25/04/2024,Precio,1576.73,0,0,,,Joven,13,98
1341,2,Digital,04/11/2023,Vida,,76.02,76.84,Active,,,1080.01,0,0,03/11/2024,03/11/2025,Pre-jubilación,14,91
1342,19,Digital,28/06/2020,Vida,,75.04,76.28,Active,,,3960.37,0,0,28/06/2021,28/06/2022,Familia Joven,54,100
1343,5,Digital,18/06/2021,Vida,Hogar,140.5,143.21,Active,,,6002.64,0,0,18/06/2022,18/06/2023,Pre-jubilación,43,100
1344,14,Partners,28/04/2020,Salud,,133.35,141.12,Churned,25/11/2021,Competencia,2563.37,0,0,,,Familia Adulta,19,100
1345,2,Digital,19/01/2020,Vida,,51.03,54.98,Churned,18/07/2020,Competencia,306.75,0,0,,,Soltero,6,70
1346,12,Telefónica,23/05/2022,Salud,,134.41,144.32,Active,,,4078.31,0,0,23/05/2023,22/05/2024,Soltero,31,100
1347,12,Telefónica,23/06/2023,Vida,,42.46,44.51,Active,,,751.77,0,0,22/06/2024,22/06/2025,Pre-jubilación,18,91
1348,20,Digital,07/11/2022,Hogar,Auto,339.21,367.84,Active,,,8716.12,1,2412.29,07/11/2023,06/11/2024,Joven,26,100
1349,15,Partners,13/06/2021,Salud,Auto,225.82,232.26,Active,,,10189.27,1,2319.09,13/06/2022,13/06/2023,Soltero,43,100
1350,18,Digital,03/07/2022,Salud,,92.55,94.86,Churned,11/06/2024,Precio,2057.33,0,0,,,Pre-jubilación,23,100
1351,8,Agentes,06/07/2023,Salud,,71.28,71.53,Active,,,1306.58,0,0,05/07/2024,05/07/2025,Soltero,18,100
1352,9,Agentes,10/09/2020,Salud,,141.94,151.54,Active,,,7682.63,0,0,10/09/2021,10/09/2022,Familia Adulta,52,100
1353,15,Partners,11/09/2020,Vida,,68.45,74.97,Active,,,3434.07,0,0,11/09/2021,11/09/2022,Familia Joven,52,100
1354,4,Digital,16/09/2022,Hogar,,132.03,142.99,Churned,16/08/2024,Cobertura,3077.66,0,0,,,Familia Adulta,23,100
1355,2,Digital,15/07/2020,Auto,,288.87,290.72,Active,,,15912.36,0,0,15/07/2021,15/07/2022,Senior,54,100
1356,19,Digital,30/06/2020,Vida,,95.11,104.12,Churned,06/04/2021,Servicio,886,0,0,,,Familia Joven,9,100
1357,2,Digital,22/12/2022,Hogar,,171.66,183.23,Churned,27/08/2023,Competencia,1327.7,0,0,,,Soltero,8,100
1358,17,Partners,18/01/2023,Vida,,44.65,46.95,Active,,,1057.47,0,0,18/01/2024,17/01/2025,Familia Joven,23,100
1359,16,Partners,19/11/2021,Salud,,145.11,153.09,Active,,,5564.32,0,0,19/11/2022,19/11/2023,Soltero,37,100
1360,12,Telefónica,08/12/2021,Vida,,73.46,77.98,Active,,,2815.34,0,0,08/12/2022,08/12/2023,Pre-jubilación,37,100
1361,4,Digital,24/07/2020,Vida,,68.3,71.37,Active,,,3868.09,0,0,24/07/2021,24/07/2022,Soltero,54,100
1362,19,Digital,13/10/2023,Salud,Vida,124.58,136.24,Active,,,1738.5,0,0,12/10/2024,12/10/2025,Senior,14,100
1363,19,Digital,09/04/2023,Hogar,Salud,257.95,259.43,Active,,,5638.46,0,0,08/04/2024,08/04/2025,Soltero,21,100
1364,20,Digital,15/06/2023,Salud,,81.43,88.11,Active,,,1538.76,0,0,14/06/2024,14/06/2025,Familia Joven,18,100
1365,9,Agentes,04/06/2023,Salud,,75.11,81.94,Active,,,1457.51,0,0,03/06/2024,03/06/2025,Pre-jubilación,19,100
1366,2,Digital,28/04/2022,Auto,,261.88,287.94,Churned,09/07/2023,Insatisfacción,3757.45,0,0,,,Senior,14,100
1367,7,Agentes,28/10/2023,Salud,,148.2,158.1,Active,,,2083.84,0,0,27/10/2024,27/10/2025,Pre-jubilación,14,100
1368,17,Partners,18/05/2023,Hogar,,93.18,100.73,Churned,19/05/2024,Emigración,1151.38,0,0,,,Senior,12,100
1369,17,Partners,06/09/2023,Hogar,Auto,286.36,303.05,Active,,,4748.2,0,0,05/09/2024,05/09/2025,Joven,16,100
1370,7,Agentes,31/03/2023,Salud,Auto,345.17,374.08,Active,,,7138.5,0,0,30/03/2024,30/03/2025,Familia Adulta,21,100
1371,12,Telefónica,17/08/2022,Vida,Auto,146.62,146.72,Active,,,4029.66,0,0,17/08/2023,16/08/2024,Familia Adulta,28,100
1372,12,Telefónica,14/01/2021,Salud,,121.28,127.25,Churned,21/03/2022,Servicio,1727.98,0,0,,,Pre-jubilación,14,100
1373,19,Digital,14/02/2020,Vida,,41.82,42.35,Churned,24/10/2020,Servicio,324.5,0,0,,,Joven,8,87
1374,17,Partners,08/06/2023,Vida,,83.34,86.33,Active,,,1552.4,1,2499.78,07/06/2024,07/06/2025,Pre-jubilación,19,96
1375,12,Telefónica,15/12/2022,Salud,Hogar,214.69,233.2,Churned,09/12/2023,Competencia,2407.27,0,0,,,Soltero,11,100
1376,12,Telefónica,17/03/2021,Hogar,,162.85,162.89,Active,,,7679.96,0,0,17/03/2022,17/03/2023,Senior,46,100
1377,11,Telefónica,31/05/2021,Hogar,Salud,173.68,181.74,Active,,,7230.49,0,0,31/05/2022,31/05/2023,Familia Adulta,43,100
1378,7,Agentes,11/12/2021,Auto,,265.43,278.69,Active,,,9962.33,0,0,11/12/2022,11/12/2023,Senior,37,100
1379,20,Digital,18/02/2020,Vida,,55.11,56.01,Active,,,3175.02,0,0,17/02/2021,17/02/2022,Familia Joven,59,100
1380,6,Digital,01/04/2022,Vida,,71.69,73.27,Active,,,2274.12,1,838.75,01/04/2023,31/03/2024,Familia Joven,33,100
1381,15,Partners,20/12/2023,Vida,,96.58,104.66,Churned,31/10/2024,Emigración,962.31,1,2465.41,,,Senior,10,29
1382,6,Digital,04/01/2022,Auto,Hogar,319.65,346.07,Active,,,11176.75,1,3147.65,04/01/2023,04/01/2024,Soltero,36,100
1383,10,Agentes,06/05/2021,Vida,,68.14,72.91,Active,,,3139.91,0,0,06/05/2022,06/05/2023,Joven,44,100
1384,12,Telefónica,11/09/2020,Vida,,80.02,81.97,Active,,,4259.38,2,8824.17,11/09/2021,11/09/2022,Soltero,52,100
1385,14,Partners,23/12/2020,Auto,,165.77,174.5,Active,,,8132.43,0,0,23/12/2021,23/12/2022,Soltero,48,100
1386,10,Agentes,18/07/2023,Salud,Vida,110.3,110.59,Churned,27/06/2024,Insatisfacción,1224.97,1,2073.26,,,Senior,11,65
1387,8,Agentes,14/09/2022,Hogar,,103.87,111.94,Active,,,2693.95,2,2656.91,14/09/2023,13/09/2024,Familia Joven,27,100
1388,18,Digital,05/04/2022,Hogar,Vida,171.88,174.74,Active,,,5929.41,0,0,05/04/2023,04/04/2024,Joven,33,100
1389,11,Telefónica,15/02/2020,Vida,,42.88,43.56,Active,,,2456.34,0,0,14/02/2021,14/02/2022,Familia Joven,59,100
1390,2,Digital,30/01/2022,Salud,,105.84,110.68,Active,,,3650.44,0,0,30/01/2023,30/01/2024,Familia Joven,35,100
1391,17,Partners,07/01/2020,Hogar,Auto,267.29,269.78,Active,,,16071.12,0,0,06/01/2021,06/01/2022,Familia Adulta,60,100
1392,16,Partners,14/03/2021,Salud,,80.43,82.18,Churned,17/07/2023,Cobertura,2260.31,2,6902.39,,,Senior,28,50
1393,17,Partners,08/02/2020,Hogar,,108,116.82,Active,,,6562.11,2,3192.53,07/02/2021,07/02/2022,Familia Joven,59,100
1394,12,Telefónica,12/11/2023,Salud,Auto,280.37,282.26,Active,,,3690.05,0,0,11/11/2024,11/11/2025,Familia Adulta,13,100
1395,18,Digital,09/01/2020,Hogar,,131.29,131.89,Churned,25/12/2020,Insatisfacción,1466.13,0,0,,,Familia Joven,11,100
1396,18,Digital,23/05/2022,Auto,Vida,304.03,309.01,Churned,21/04/2024,Cobertura,6883.83,1,4948.21,,,Soltero,23,100
1397,18,Digital,01/08/2021,Vida,,62.7,67.63,Active,,,2484.93,0,0,01/08/2022,01/08/2023,Familia Adulta,41,100
1398,18,Digital,17/12/2020,Vida,,43.79,46.13,Active,,,2065.9,0,0,17/12/2021,17/12/2022,Pre-jubilación,49,100
